date,price_usd,volume
2015-10-28,1.806,917
2015-10-29,1.828,954
2015-10-30,1.773,1075
2015-10-31,1.746,1195
2015-11-01,1.669,1342
2015-11-02,1.701,956
2015-11-03,1.79,905
2015-11-04,1.831,882
2015-11-05,1.85,802
2015-11-06,1.884,886
2015-11-07,1.932,1066
2015-11-08,1.887,930
2015-11-09,1.827,753
2015-11-10,1.834,671
2015-11-11,1.874,714
2015-11-12,1.862,694
2015-11-13,1.823,792
2015-11-14,1.886,943
2015-11-15,1.843,872
2015-11-16,1.815,705
2015-11-17,1.865,682
2015-11-18,1.851,723
2015-11-19,1.911,663
2015-11-20,1.905,815
2015-11-21,1.933,907
2015-11-22,1.93,850
2015-11-23,1.87,670
2015-11-24,1.925,695
2015-11-25,1.837,801
2015-11-26,1.61,1085
2015-11-27,1.522,1418
2015-11-28,1.546,1397
2015-11-29,1.467,1314
2015-11-30,1.459,1056
2015-12-01,1.598,886
2015-12-02,1.759,797
2015-12-03,1.819,802
2015-12-04,1.857,900
2015-12-05,1.902,1108
2015-12-06,1.958,981
2015-12-07,1.941,871
2015-12-08,2.018,795
2015-12-09,2.026,1181
2015-12-10,2.248,1041
2015-12-11,2.296,956
2015-12-12,2.219,1083
2015-12-13,2.158,949
2015-12-14,2.166,773
2015-12-15,2.184,718
2015-12-16,2.18,689
2015-12-17,2.084,658
2015-12-18,1.979,758
2015-12-19,1.973,866
2015-12-20,1.872,824
2015-12-21,1.918,733
2015-12-22,1.878,782
2015-12-23,1.567,1192
2015-12-24,1.54,1141
2015-12-25,1.803,1123
2015-12-26,1.833,1172
2015-12-27,1.781,1092
2015-12-28,1.773,1116
2015-12-29,1.705,1102
2015-12-30,1.72,1016
2015-12-31,1.721,932
2016-01-01,1.693,1011
2016-01-02,1.629,1140
2016-01-03,1.604,1004
2016-01-04,1.627,975
2016-01-05,1.821,825
2016-01-06,1.848,747
2016-01-07,1.808,732
2016-01-08,1.843,845
2016-01-09,1.842,940
2016-01-10,1.868,810
2016-01-11,1.892,676
2016-01-12,1.923,651
2016-01-13,1.938,587
2016-01-14,1.916,728
2016-01-15,1.927,751
2016-01-16,1.941,870
2016-01-17,1.87,852
2016-01-18,1.893,726
2016-01-19,1.881,653
2016-01-20,1.956,646
2016-01-21,1.935,636
2016-01-22,2.03,774
2016-01-23,1.945,841
2016-01-24,1.929,840
2016-01-25,1.928,621
2016-01-26,1.979,655
2016-01-27,1.949,706
2016-01-28,1.925,677
2016-01-29,1.882,851
2016-01-30,1.901,892
2016-01-31,1.858,795
2016-02-01,1.866,644
2016-02-02,1.932,647
2016-02-03,1.937,600
2016-02-04,1.9,671
2016-02-05,1.867,729
2016-02-06,1.715,1056
2016-02-07,1.589,944
2016-02-08,1.581,760
2016-02-09,1.55,786
2016-02-10,1.58,723
2016-02-11,1.621,697
2016-02-12,1.632,809
2016-02-13,1.749,858
2016-02-14,1.809,772
2016-02-15,1.85,680
2016-02-16,1.85,667
2016-02-17,1.824,644
2016-02-18,1.561,1437
2016-02-19,1.77,1072
2016-02-20,1.8,1076
2016-02-21,1.823,966
2016-02-22,1.82,766
2016-02-23,1.847,741
2016-02-24,1.87,763
2016-02-25,1.812,706
2016-02-26,1.787,819
2016-02-27,1.825,1062
2016-02-28,1.857,718
2016-02-29,1.795,798
2016-03-01,1.806,651
2016-03-02,1.801,645
2016-03-03,1.821,671
2016-03-04,1.774,844
2016-03-05,1.786,925
2016-03-06,1.733,838
2016-03-07,1.748,716
2016-03-08,1.7,694
2016-03-09,1.714,641
2016-03-10,1.917,510
2016-03-11,1.979,554
2016-03-12,2.019,660
2016-03-13,2.025,575
2016-03-14,2.048,512
2016-03-15,2.035,456
2016-03-16,2.055,451
2016-03-17,2.109,456
2016-03-18,2.035,596
2016-03-19,2.122,611
2016-03-20,2.125,594
2016-03-21,2.183,490
2016-03-22,2.252,429
2016-03-23,2.146,443
2016-03-24,2.093,508
2016-03-25,2.057,514
2016-03-26,1.977,583
2016-03-27,1.994,594
2016-03-28,2.024,537
2016-03-29,2.054,585
2016-03-30,2.228,573
2016-03-31,2.252,620
2016-04-01,2.296,691
2016-04-02,2.336,714
2016-04-03,2.101,831
2016-04-04,2.199,611
2016-04-05,2.363,486
2016-04-06,2.405,515
2016-04-07,2.447,489
2016-04-08,2.42,527
2016-04-09,2.491,689
2016-04-10,2.477,593
2016-04-11,2.442,492
2016-04-12,2.489,446
2016-04-13,2.488,452
2016-04-14,2.405,445
2016-04-15,2.421,511
2016-04-16,2.412,606
2016-04-17,2.342,512
2016-04-18,2.36,436
2016-04-19,2.377,446
2016-04-20,2.382,426
2016-04-21,2.374,393
2016-04-22,2.426,488
2016-04-23,2.41,522
2016-04-24,2.38,517
2016-04-25,2.384,440
2016-04-26,2.428,396
2016-04-27,2.385,425
2016-04-28,2.461,592
2016-04-29,2.601,806
2016-04-30,2.869,740
2016-05-01,2.701,684
2016-05-02,2.727,532
2016-05-03,2.766,479
2016-05-04,2.68,470
2016-05-05,2.759,468
2016-05-06,2.652,518
2016-05-07,2.52,544
2016-05-08,2.478,530
2016-05-09,2.484,408
2016-05-10,2.486,427
2016-05-11,2.55,418
2016-05-12,2.467,374
2016-05-13,2.435,461
2016-05-14,2.472,553
2016-05-15,2.429,515
2016-05-16,2.435,438
2016-05-17,2.298,452
2016-05-18,2.215,479
2016-05-19,2.169,416
2016-05-20,2.185,474
2016-05-21,2.202,538
2016-05-22,2.202,478
2016-05-23,2.227,429
2016-05-24,2.187,382
2016-05-25,2.109,459
2016-05-26,2.095,425
2016-05-27,2.076,467
2016-05-28,2.085,504
2016-05-29,2.084,501
2016-05-30,2.086,470
2016-05-31,2.157,432
2016-06-01,2.153,479
2016-06-02,2.197,460
2016-06-03,2.181,493
