date,price_usd,volume
2024-03-11,4.298,4324
2024-03-12,4.28,3596
2024-03-13,4.279,3817
2024-03-14,4.217,5900
2024-03-15,4.081,4865
2024-03-16,4.135,5144
2024-03-17,4.286,5425
2024-03-18,4.273,4431
2024-03-19,4.247,4288
2024-03-20,4.184,3489
2024-03-21,4.245,4575
2024-03-22,4.305,4546
2024-03-23,4.367,5098
2024-03-24,4.364,4690
2024-03-25,4.39,5302
2024-03-26,4.391,3642
2024-03-27,4.383,3764
2024-03-28,4.481,7692
2024-03-29,4.594,7796
2024-03-30,4.688,6212
2024-03-31,4.807,5029
2024-04-01,4.851,5497
2024-04-02,4.879,5816
2024-04-03,4.953,4404
2024-04-04,4.98,3816
2024-04-05,5.055,3771
2024-04-06,5.108,4775
2024-04-07,5.206,4064
2024-04-08,5.225,2929
2024-04-09,5.278,3504
2024-04-10,5.328,3555
2024-04-11,5.312,3275
2024-04-12,5.218,2994
2024-04-13,5.292,4079
2024-04-14,5.235,3639
2024-04-15,5.216,3281
2024-04-16,5.199,3376
2024-04-17,5.243,3415
2024-04-18,5.251,3055
2024-04-19,5.185,3824
2024-04-20,5.285,3651
2024-04-21,5.199,3513
2024-04-22,4.979,2930
2024-04-23,5.021,2815
2024-04-24,4.996,2377
2024-04-25,5.017,2832
2024-04-26,5.027,3326
2024-04-27,5.037,3544
2024-04-28,5.046,3179
2024-04-29,5.088,2949
2024-04-30,5.186,3840
2024-05-01,5.283,3918
2024-05-02,5.301,3361
2024-05-03,5.337,2939
2024-05-04,5.428,3677
2024-05-05,5.471,3501
2024-05-06,5.491,3294
2024-05-07,5.523,3028
2024-05-08,5.555,3029
2024-05-09,5.814,6492
2024-05-10,6.015,3524
2024-05-11,6.072,3973
2024-05-12,6.145,3419
2024-05-13,6.181,3214
2024-05-14,6.235,3573
2024-05-15,6.146,3139
2024-05-16,5.81,2936
2024-05-17,5.779,2654
2024-05-18,5.649,3459
2024-05-19,5.704,1697
2024-05-19,5.525,98
2024-05-19,5.548,156
2024-05-19,5.533,142
2024-05-19,5.502,182
2024-05-19,5.46,130
2024-05-19,5.466,112
2024-05-19,5.425,124
2024-05-19,5.431,102
2024-05-19,5.391,97
2024-05-20,5.419,111
2024-05-20,5.399,45
2024-05-20,5.427,63
2024-05-20,5.431,27
2024-05-20,5.462,131
2024-05-20,5.521,153
2024-05-20,5.485,69
2024-05-20,5.503,60
2024-05-20,5.407,75
2024-05-20,5.444,110
2024-05-20,5.463,72
2024-05-20,5.485,102
2024-05-20,5.553,134
2024-05-20,5.486,63
2024-05-20,5.513,169
2024-05-20,5.476,147
2024-05-20,5.47,260
2024-05-20,5.486,195
2024-05-20,5.521,139
2024-05-20,5.504,189
2024-05-20,5.476,103
2024-05-20,5.463,113
2024-05-20,5.377,85
2024-05-20,5.352,73
2024-05-21,5.36,107
2024-05-21,5.399,74
2024-05-21,5.462,55
2024-05-21,5.486,55
2024-05-21,5.526,103
2024-05-21,5.403,62
2024-05-21,5.506,76
2024-05-21,5.544,42
2024-05-21,5.506,73
2024-05-21,5.435,70
2024-05-21,5.407,54
2024-05-21,5.368,63
2024-05-21,5.399,60
2024-05-21,5.419,118
2024-05-21,5.376,92
2024-05-21,5.384,113
2024-05-21,5.376,129
2024-05-21,5.386,113
2024-05-21,5.397,117
2024-05-21,5.386,131
2024-05-21,5.376,150
2024-05-21,5.368,100
2024-05-21,5.37,120
2024-05-21,5.391,104
2024-05-22,5.439,111
2024-05-22,5.384,62
2024-05-22,5.403,73
2024-05-22,5.47,119
2024-05-22,5.486,117
2024-05-22,5.503,106
2024-05-22,5.47,63
2024-05-22,5.439,67
2024-05-22,5.541,137
2024-05-22,5.505,181
2024-05-22,5.49,52
2024-05-22,5.435,99
2024-05-22,5.6,167
2024-05-22,5.649,200
2024-05-22,5.434,137
2024-05-22,5.344,108
2024-05-22,5.305,126
2024-05-22,5.294,87
2024-05-22,5.299,73
2024-05-22,5.269,88
2024-05-22,5.299,196
2024-05-22,5.315,168
2024-05-22,5.303,106
2024-05-22,5.266,99
2024-05-23,5.25,81
2024-05-23,5.289,92
2024-05-23,5.368,131
2024-05-23,5.439,53
2024-05-23,5.321,66
2024-05-23,5.423,47
2024-05-23,5.352,24
2024-05-23,5.369,38
2024-05-23,5.278,45
2024-05-23,5.294,42
2024-05-23,5.297,201
2024-05-23,5.291,80
2024-05-23,5.27,75
2024-05-23,5.258,114
2024-05-23,5.261,66
2024-05-23,5.276,93
2024-05-23,5.32,239
2024-05-23,5.27,117
2024-05-23,5.226,101
2024-05-23,5.289,242
2024-05-23,5.25,147
2024-05-23,5.242,128
2024-05-23,5.226,133
2024-05-23,5.226,200
2024-05-24,5.266,114
2024-05-24,5.368,108
2024-05-24,5.289,107
2024-05-24,5.226,62
2024-05-24,5.269,101
2024-05-24,5.273,51
2024-05-24,5.319,128
2024-05-24,5.45,60
2024-05-24,5.278,47
2024-05-24,5.27,74
2024-05-24,5.293,73
2024-05-24,5.293,63
2024-05-24,5.262,114
2024-05-24,5.391,278
2024-05-24,5.263,139
2024-05-24,5.249,128
2024-05-24,5.308,155
2024-05-24,5.289,138
2024-05-24,5.278,123
2024-05-24,5.25,116
2024-05-24,5.25,181
2024-05-24,5.289,219
2024-05-24,5.273,150
2024-05-24,5.265,99
2024-05-25,5.264,58
2024-05-25,5.343,112
2024-05-25,5.496,172
2024-05-25,5.482,86
2024-05-25,5.355,70
2024-05-25,5.431,79
2024-05-25,5.514,89
2024-05-25,5.381,46
2024-05-25,5.431,89
2024-05-25,5.425,74
2024-05-25,5.344,158
2024-05-25,5.418,128
2024-05-25,5.462,165
2024-05-25,5.428,120
2024-05-25,5.429,95
2024-05-25,5.391,129
2024-05-25,5.549,239
2024-05-25,5.592,250
2024-05-25,5.352,145
2024-05-25,5.377,113
2024-05-25,5.368,112
2024-05-25,5.377,138
2024-05-25,5.376,97
2024-05-25,5.385,133
2024-05-26,5.417,63
2024-05-26,5.411,49
2024-05-26,5.447,160
2024-05-26,5.547,80
2024-05-26,5.424,97
2024-05-26,5.502,79
2024-05-26,5.568,64
2024-05-26,5.384,46
2024-05-26,5.395,78
2024-05-26,5.388,83
2024-05-26,5.386,83
2024-05-26,5.42,106
2024-05-26,5.502,145
2024-05-26,5.512,94
2024-05-26,5.41,62
2024-05-26,5.391,133
2024-05-26,5.394,161
2024-05-26,5.428,151
2024-05-26,5.502,208
2024-05-26,5.395,117
2024-05-26,5.384,136
2024-05-26,5.496,157
2024-05-26,5.394,104
2024-05-26,5.493,89
2024-05-27,5.391,90
2024-05-27,5.47,87
2024-05-27,5.429,40
2024-05-27,5.58,144
2024-05-27,5.62,118
2024-05-27,5.572,64
2024-05-27,5.602,164
2024-05-27,5.644,210
2024-05-27,5.532,84
2024-05-27,5.509,92
2024-05-27,5.349,323
2024-05-27,5.555,57
2024-05-27,5.576,71
2024-05-27,5.637,233
2024-05-27,5.688,198
2024-05-27,5.54,148
2024-05-27,5.667,168
2024-05-27,5.753,365
2024-05-27,5.776,205
2024-05-27,5.706,209
2024-05-27,5.686,91
2024-05-27,5.464,118
2024-05-27,5.431,114
2024-05-27,5.439,80
2024-05-28,5.431,74
2024-05-28,5.431,60
2024-05-28,5.445,62
2024-05-28,5.452,71
2024-05-28,5.504,47
2024-05-28,5.517,49
2024-05-28,5.558,76
2024-05-28,5.633,73
2024-05-28,5.478,94
2024-05-28,5.512,101
2024-05-28,5.544,118
2024-05-28,5.458,108
2024-05-28,5.524,118
2024-05-28,5.537,129
2024-05-28,5.476,127
2024-05-28,5.535,125
2024-05-28,5.667,219
2024-05-28,5.536,192
2024-05-28,5.595,110
2024-05-28,5.541,145
2024-05-28,5.529,154
2024-05-28,5.557,116
2024-05-28,5.588,100
2024-05-28,5.623,101
2024-05-29,5.635,113
2024-05-29,5.584,62
2024-05-29,5.588,63
2024-05-29,5.64,68
2024-05-29,5.71,174
2024-05-29,5.589,70
2024-05-29,5.573,40
2024-05-29,5.541,37
2024-05-29,5.549,46
2024-05-29,5.557,109
2024-05-29,5.563,65
2024-05-29,5.556,203
2024-05-29,5.565,159
2024-05-29,5.55,114
2024-05-29,5.549,165
2024-05-29,5.588,138
2024-05-29,5.633,149
2024-05-29,5.593,155
2024-05-29,5.756,255
2024-05-29,5.752,240
2024-05-29,5.85,480
2024-05-29,5.778,72
2024-05-29,5.752,2
2024-05-29,5.613,1
2024-05-30,5.793,145
2024-05-30,5.793,105
2024-05-30,5.856,105
2024-05-30,5.887,1001
2024-05-30,5.974,155
2024-05-30,5.881,98
2024-05-30,5.974,113
2024-05-30,5.988,158
2024-05-30,6.021,267
2024-05-30,6.023,73
2024-05-30,6.022,94
2024-05-30,5.974,96
2024-05-30,5.982,132
2024-05-30,6.021,250
2024-05-30,6.011,203
2024-05-30,5.982,310
2024-05-30,5.974,163
2024-05-30,5.983,204
2024-05-30,5.909,230
2024-05-30,5.895,157
2024-05-30,5.9,234
2024-05-30,5.879,183
2024-05-30,5.864,86
2024-05-30,5.864,86
2024-05-31,5.864,101
2024-05-31,5.817,75
2024-05-31,5.734,84
2024-05-31,5.824,90
2024-05-31,5.923,95
2024-05-31,5.977,163
2024-05-31,5.928,90
2024-05-31,5.982,148
2024-05-31,5.928,234
2024-05-31,5.911,96
2024-05-31,5.839,110
2024-05-31,5.931,154
2024-05-31,6.026,240
2024-05-31,5.972,228
2024-05-31,5.848,140
2024-05-31,5.891,189
2024-05-31,6.04,337
2024-05-31,6.065,259
2024-05-31,5.903,156
2024-05-31,5.864,128
2024-05-31,5.856,177
2024-05-31,5.864,195
2024-05-31,5.864,115
2024-05-31,5.864,107
2024-06-01,5.879,106
2024-06-01,5.899,97
2024-06-01,5.927,84
2024-06-01,5.879,65
2024-06-01,5.895,95
2024-06-01,5.968,127
2024-06-01,5.978,110
2024-06-01,6.008,160
2024-06-01,6.037,249
2024-06-01,6.076,209
2024-06-01,5.985,105
2024-06-01,5.98,140
2024-06-01,6.025,153
2024-06-01,5.974,99
2024-06-01,5.982,143
2024-06-01,6.068,211
2024-06-01,5.998,143
2024-06-01,6.002,165
2024-06-01,6.108,305
2024-06-01,6.045,124
2024-06-01,6.029,132
2024-06-01,6.037,134
2024-06-01,6.045,139
2024-06-01,6.037,99
2024-06-02,5.982,152
2024-06-02,6.005,68
2024-06-02,6.005,74
2024-06-02,6.021,99
2024-06-02,6.064,154
2024-06-02,6.131,116
2024-06-02,6.142,111
2024-06-02,6.131,205
2024-06-02,6.045,65
2024-06-02,6.131,165
2024-06-02,6.029,88
2024-06-02,6.082,81
2024-06-02,6.025,110
2024-06-02,6.056,155
2024-06-02,6.045,249
2024-06-02,6.003,223
2024-06-02,6.044,184
2024-06-02,6.046,290
2024-06-02,6.045,209
2024-06-02,6.068,191
2024-06-02,6.021,145
2024-06-02,6.037,147
2024-06-02,6.005,117
2024-06-02,5.982,160
2024-06-03,5.99,111
2024-06-03,6.11,150
2024-06-03,6.004,64
2024-06-03,6.161,319
2024-06-03,6.165,157
2024-06-03,6.174,119
2024-06-03,6.119,49
2024-06-03,6.124,64
2024-06-03,6.1,81
2024-06-03,6.141,76
2024-06-03,6.1,114
2024-06-03,6.179,175
2024-06-03,6.131,137
2024-06-03,6.076,146
2024-06-03,6.092,117
2024-06-03,6.084,135
2024-06-03,6.164,181
2024-06-03,6.195,211
2024-06-03,6.194,203
2024-06-03,6.165,184
2024-06-03,6.186,157
2024-06-03,6.009,102
2024-06-03,6.156,124
2024-06-03,6.108,125
2024-06-04,6.169,102
2024-06-04,6.131,114
2024-06-04,6.061,138
2024-06-04,6.202,423
2024-06-04,6.202,163
2024-06-04,6.224,173
2024-06-04,6.226,103
2024-06-04,6.224,75
2024-06-04,6.218,106
2024-06-04,6.226,80
2024-06-04,6.215,127
2024-06-04,6.216,159
2024-06-04,6.218,130
2024-06-04,6.225,205
2024-06-04,6.242,512
2024-06-04,6.226,202
2024-06-04,6.24,264
2024-06-04,6.242,327
2024-06-04,6.259,246
2024-06-04,6.242,172
2024-06-04,6.186,174
2024-06-04,6.218,217
2024-06-04,6.249,175
2024-06-04,6.273,182
2024-06-05,6.249,132
2024-06-05,6.289,155
2024-06-05,6.29,180
2024-06-05,6.278,125
2024-06-05,6.297,164
2024-06-05,6.297,73
2024-06-05,6.292,87
2024-06-05,6.249,71
2024-06-05,6.273,112
2024-06-05,6.299,85
2024-06-05,6.265,95
2024-06-05,6.273,103
2024-06-05,6.265,91
2024-06-05,6.265,76
2024-06-05,6.202,59
2024-06-05,6.253,174
2024-06-05,6.309,314
2024-06-05,6.249,253
2024-06-05,6.284,222
2024-06-05,6.331,264
2024-06-05,6.282,198
2024-06-05,6.226,158
2024-06-05,6.226,137
2024-06-05,6.25,200
2024-06-06,6.163,129
2024-06-06,6.335,222
2024-06-06,6.305,79
2024-06-06,6.336,92
2024-06-06,6.186,72
2024-06-06,6.242,53
2024-06-06,6.218,48
2024-06-06,6.209,89
2024-06-06,6.194,81
2024-06-06,6.179,46
2024-06-06,6.2,115
2024-06-06,6.219,236
2024-06-06,6.279,119
2024-06-06,6.194,117
2024-06-06,6.194,115
2024-06-06,6.194,104
2024-06-06,6.209,240
2024-06-06,6.194,193
2024-06-06,6.186,263
2024-06-06,6.194,185
2024-06-06,6.171,155
2024-06-06,6.194,156
2024-06-06,6.194,135
2024-06-06,6.178,93
2024-06-07,6.179,122
2024-06-07,6.194,80
2024-06-07,6.218,105
2024-06-07,6.261,90
2024-06-07,6.234,54
2024-06-07,6.257,51
2024-06-07,6.21,81
2024-06-07,6.301,258
2024-06-07,6.336,85
2024-06-07,6.21,65
2024-06-07,6.179,51
2024-06-07,6.226,178
2024-06-07,6.322,130
2024-06-07,6.325,165
2024-06-07,6.295,115
2024-06-07,6.226,117
2024-06-07,6.297,213
2024-06-07,6.314,216
2024-06-07,6.242,176
2024-06-07,6.334,215
2024-06-07,6.314,199
2024-06-07,6.218,173
2024-06-07,6.218,82
2024-06-07,6.218,96
2024-06-08,6.226,116
2024-06-08,6.257,179
2024-06-08,6.265,159
2024-06-08,6.242,114
2024-06-08,6.242,135
2024-06-08,6.249,347
2024-06-08,6.27,101
2024-06-08,6.287,179
2024-06-08,6.242,139
2024-06-08,6.239,121
2024-06-08,6.218,124
2024-06-08,6.242,187
2024-06-08,6.226,138
2024-06-08,6.226,157
2024-06-08,6.239,242
2024-06-08,6.24,234
2024-06-08,6.269,230
2024-06-08,6.218,127
2024-06-08,6.218,96
2024-06-08,6.218,157
2024-06-08,6.21,136
2024-06-08,6.179,143
2024-06-08,6.188,98
2024-06-08,6.155,91
2024-06-09,6.179,81
2024-06-09,5.97,48
2024-06-09,6.1,76
2024-06-09,6.108,63
2024-06-09,6.092,104
2024-06-09,6.206,89
2024-06-09,6.061,67
2024-06-09,6.076,73
2024-06-09,6.088,66
2024-06-09,6.076,72
2024-06-09,6.101,188
2024-06-09,6.076,80
2024-06-09,6.045,129
2024-06-09,6.075,180
2024-06-09,6.044,105
2024-06-09,6.055,450
2024-06-09,6.045,240
2024-06-09,5.996,154
2024-06-09,6.002,128
2024-06-09,5.99,132
2024-06-09,5.962,136
2024-06-09,6.01,161
2024-06-09,5.979,111
2024-06-09,5.947,54
2024-06-10,5.982,174
2024-06-10,5.998,65
2024-06-10,5.99,62
2024-06-10,6.119,267
2024-06-10,5.998,130
2024-06-10,5.982,310
2024-06-10,6.013,68
2024-06-10,5.982,41
2024-06-10,5.987,93
2024-06-10,6.136,241
2024-06-10,6.048,111
2024-06-10,5.99,53
2024-06-10,5.99,91
2024-06-10,5.95,121
2024-06-10,5.957,110
2024-06-10,6.249,643
2024-06-10,6.056,253
2024-06-10,5.99,110
2024-06-10,6.013,182
2024-06-10,5.99,116
2024-06-10,5.95,124
2024-06-10,5.922,156
2024-06-10,5.974,167
2024-06-10,5.919,99
2024-06-11,5.99,122
2024-06-11,5.989,64
2024-06-11,6.005,51
2024-06-11,6.063,114
2024-06-11,6.061,55
2024-06-11,6.005,164
2024-06-11,6.092,86
2024-06-11,6.016,91
2024-06-11,6.101,171
2024-06-11,5.998,72
2024-06-11,6.043,286
2024-06-11,6.004,111
2024-06-11,5.998,75
2024-06-11,6.014,85
2024-06-11,6.001,179
2024-06-11,5.986,128
2024-06-11,5.991,140
2024-06-11,5.994,124
2024-06-11,5.991,135
2024-06-11,5.982,134
2024-06-11,5.95,125
2024-06-11,6.005,128
2024-06-11,5.903,93
2024-06-11,5.99,98
2024-06-12,5.982,61
2024-06-12,5.989,53
2024-06-12,6.021,105
2024-06-12,6.091,256
2024-06-12,6.131,176
2024-06-12,6.186,121
2024-06-12,6.05,48
2024-06-12,6.05,65
2024-06-12,5.982,70
2024-06-12,5.982,141
2024-06-12,5.961,125
2024-06-12,5.989,187
2024-06-12,5.95,92
2024-06-12,5.958,134
2024-06-12,5.926,132
2024-06-12,5.95,155
2024-06-12,5.965,212
2024-06-12,5.939,146
2024-06-12,5.931,180
2024-06-12,5.935,199
2024-06-12,5.927,369
2024-06-12,5.935,168
2024-06-12,5.903,129
2024-06-12,5.864,65
2024-06-13,5.864,66
2024-06-13,5.879,96
2024-06-13,6.065,145
2024-06-13,5.84,53
2024-06-13,5.856,41
2024-06-13,5.858,62
2024-06-13,5.95,97
2024-06-13,6.123,210
2024-06-13,5.99,102
2024-06-13,5.944,121
2024-06-13,5.894,160
2024-06-13,5.863,76
2024-06-13,5.848,95
2024-06-13,5.848,85
2024-06-13,5.714,65
2024-06-13,6.236,600
2024-06-13,6.076,147
2024-06-13,6.302,253
2024-06-13,6.019,204
2024-06-13,5.949,127
2024-06-13,5.864,168
2024-06-13,6.001,95
2024-06-13,5.903,112
2024-06-13,6.028,75
2024-06-14,5.879,90
2024-06-14,5.865,89
2024-06-14,6.186,201
2024-06-14,5.876,36
2024-06-14,5.875,57
2024-06-14,5.844,48
2024-06-14,5.881,78
2024-06-14,6.191,143
2024-06-14,6.226,101
2024-06-14,5.95,125
2024-06-14,5.897,90
2024-06-14,5.876,64
2024-06-14,6.068,206
2024-06-14,5.986,92
2024-06-14,5.934,174
2024-06-14,5.966,182
2024-06-14,5.976,188
2024-06-14,6.019,232
2024-06-14,6.021,156
2024-06-14,5.903,136
2024-06-14,5.935,169
2024-06-14,5.879,158
2024-06-14,5.912,132
2024-06-14,6.134,152
2024-06-15,6.108,168
2024-06-15,6.21,210
2024-06-15,6.139,121
2024-06-15,6.226,263
2024-06-15,6.23,156
2024-06-15,6.076,34
2024-06-15,6.061,71
2024-06-15,6.049,88
2024-06-15,5.935,51
2024-06-15,5.977,124
2024-06-15,5.988,68
2024-06-15,5.919,78
2024-06-15,5.939,138
2024-06-15,5.942,100
2024-06-15,5.942,103
2024-06-15,5.924,179
2024-06-15,5.938,166
2024-06-15,5.946,145
2024-06-15,6.093,283
2024-06-15,5.954,184
2024-06-15,5.954,216
2024-06-15,5.959,106
2024-06-15,5.95,112
2024-06-15,6.131,125
2024-06-16,5.963,131
2024-06-16,5.911,104
2024-06-16,6.005,97
2024-06-16,5.974,75
2024-06-16,5.904,133
2024-06-16,5.967,128
2024-06-16,6.157,128
2024-06-16,5.983,116
2024-06-16,5.982,65
2024-06-16,5.99,182
2024-06-16,6.155,172
2024-06-16,5.942,92
2024-06-16,5.939,110
2024-06-16,5.939,153
2024-06-16,5.948,140
2024-06-16,5.927,111
2024-06-16,5.939,127
2024-06-16,5.982,246
2024-06-16,5.998,119
2024-06-16,6.053,203
2024-06-16,5.927,127
2024-06-16,5.942,130
2024-06-16,5.965,187
2024-06-16,6.061,287
2024-06-17,5.967,122
2024-06-17,6.116,155
2024-06-17,6.154,88
2024-06-17,6.25,301
2024-06-17,6.235,72
2024-06-17,5.959,50
2024-06-17,5.95,51
2024-06-17,6.043,44
2024-06-17,5.884,44
2024-06-17,5.949,83
2024-06-17,5.948,108
2024-06-17,5.95,101
2024-06-17,5.96,107
2024-06-17,5.929,120
2024-06-17,5.967,210
2024-06-17,5.973,154
2024-06-17,5.968,179
2024-06-17,6.037,246
2024-06-17,5.968,150
2024-06-17,5.98,148
2024-06-17,5.971,156
2024-06-17,5.966,124
2024-06-17,5.961,141
2024-06-17,5.95,98
2024-06-18,5.95,78
2024-06-18,5.982,119
2024-06-18,6.0,90
2024-06-18,6.008,141
2024-06-18,6.092,123
2024-06-18,6.013,67
2024-06-18,5.99,81
2024-06-18,6.131,227
2024-06-18,5.96,124
2024-06-18,5.988,79
2024-06-18,6.014,152
2024-06-18,5.977,135
2024-06-18,5.961,97
2024-06-18,5.948,136
2024-06-18,5.873,423
2024-06-18,5.769,880
2024-06-18,5.761,646
2024-06-18,5.818,227
2024-06-18,5.809,137
2024-06-18,5.761,99
2024-06-18,5.761,117
2024-06-18,5.754,113
2024-06-18,5.785,136
2024-06-18,5.809,130
2024-06-19,5.784,79
2024-06-19,5.84,67
2024-06-19,5.863,292
2024-06-19,5.824,111
2024-06-19,5.879,104
2024-06-19,5.8,92
2024-06-19,5.817,94
2024-06-19,5.852,76
2024-06-19,5.832,78
2024-06-19,5.863,208
2024-06-19,5.911,286
2024-06-19,5.864,129
2024-06-19,5.809,127
2024-06-19,5.774,108
